"","Slot","","Recipe Code","Recipe Name","","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W11","318","FE1072","FE1072B","Schweinefilet in würziger Ancho-Chili-Sauce","Pork tenderloin in spicy ancho chili sauce","Pork tenderloin","No","Yes","No","FE1072","#REF!","€5.28","FALSE",""
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W12","301","FE4015","FE4015B","Gegrilltes Hähnchen mit Ratatouille","Grilled chicken and ratatouille","Chicken breast","No","Yes","Yes","FE4015","#REF!","€5.56","FALSE",""
"W12","302","FE4014","FE4014B","Cremiges Basilikum-Risotto","Creamy basil risotto with chicken","Chicken breast","No","Yes","Yes","FE4014","#REF!","€5.54","TRUE","16"
"W12","303","FE0746","FE0746A","Scharfes Rinderhack mit Jalapeños","Spicy ground beef with jalapenos","Ground beef","Yes","No","No","FE0746","#REF!","€5.76","FALSE",""
"W12","304","FE4027","FE4027B","Rindfleisch mit BBQ-Sauce","Beef & BBQ sauce","Shredded beef","No","Yes","Yes","FE4027","3.34","€4.93","FALSE",""
"W12","305","FE4001","FE4001D","","","Chicken breast","No","Yes","No","FE4001","#REF!","€5.53","TRUE","48"
"W12","306","FE1031","FE1031A","Lachs Dijonnaise","Salmon Dijonnaise","Salmon","Yes","No","Yes","FE1031","#REF!","€7.62","FALSE",""
"W12","307","FE0472","FE0472B","Indisches Butterhuhn","Indian style butter chicken","Diced chicken","Yes","No","Yes","FE0472","#REF!","€5.69","TRUE","32"
"W12","308","FE4038","FE4038B","Hähnchen in Pilzsauce","Chicken in mushroom sauce","Chicken breast","Yes","No","Yes","FE4038","#REF!","€5.49","FALSE",""
"W12","309","FE0121","FE0121C","Mexikanischer Maiskuchen","Mexican style corn cake","Vegetarian","No","No","No","FE0121","#REF!","€4.46","TRUE","32"
"W12","310","FE0031","FE0031C","Cremiges Tomaten-Risotto","Creamy tomato risotto","Vegetarian","No","No","No","FE0031","3.29","€4.57","FALSE",""
"W12","311","FE4006","FE4006A","Schweinefilet in Sonnentomaten-Sauce","Pork tenderloin in sundried tomato sauce","Pork tenderloin","Yes","No","Yes","FE4006","#REF!","€5.22","FALSE",""
"W12","312","FE1731","FE1731A","Lachs-Bowl mit Zitrus-Miso","Citrus–Miso Salmon Bowl","Salmon","No","No","Yes","FE1731","#DIV/0!","€7.48","TRUE","32"
"W12","313","FE1458","FE1458A","Japanisches BBQ-Hähnchen & Kohl","Japanese-Style BBQ Chicken & Cabbage","Chicken breast","No","Yes","Yes","FE1458","#DIV/0!","#N/A","FALSE",""
"W12","314","FE4075","FE4075A","Rinderragù mit sonnengetrockneten Tomaten und Pasta","Sun-Dried Tomato Beef Ragu & Pasta","Ground beef","No","No","Yes","FE4075","#DIV/0!","€5.20","TRUE","32"
"W12","315","FE0713","FE0713B","Wirsing in Käsesauce mit Hackfleisch","Cabbage in cheese sauce with minced beef","Ground beef","Yes","No","No","FE0713","3.45","€5.17","FALSE",""
"W12","316","FE4079","FE4079A","Pulled Beef mit Pilzrahm-Pasta","Pulled Beef & Mushroom Cream Pasta","Shredded beef","No","No","Yes","FE4079","#DIV/0!","#N/A","FALSE",""
"W12","317","FE0890","FE0890B","Schweinefilet mit Apfel-Senf-Soße","Pork tenderloin with apple-mustard sauce","Pork tenderloin","No","Yes","Yes","FE0890","#REF!","€5.24","FALSE",""
"W12","318","FE4042","FE4042A","Schweinefilet auf mediterranem Püree","Pork tenderloin and Mediterranean mash","Pork tenderloin","No","Yes","Yes","FE4042","#REF!","€5.58","FALSE",""
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W13","301","FE0426","FE0426B","Gegrilltes Hähnchenfilet mit Kartoffel-Lauch-Püree","Grilled chicken fillet and potato leek mash","Chicken breast","No","Yes","Yes","FE0426","#REF!","€5.11","FALSE",""
"W13","302","FE0224","FE0224D","Hähnchen à la Florentine","Chicken à la Florentine","Chicken breast","No","Yes","Yes","FE0224","#REF!","€5.41","FALSE",""
"W13","303","FE0849","FE0849B","Zucchini-Spaghetti Bolognese","Courgette-spaghetti bolognese","Ground beef","Yes","No","No","FE0849","#REF!","€5.59","TRUE","32"
"W13","304","FE1346","FE1346B","Pulled Beef in Parmesan-Knoblauch-Creme","Parmesan & Garlic Cream Pulled Beef","Shredded beef","No","No","Yes","FE1346","#REF!","€5.80","FALSE",""
"W13","305","FE0322","FE0322O","Hähnchen mit Sauerrahm und Schnittlauch","Sour Cream & Chive Chicken","Chicken breast","No","Yes","Yes","FE0322","#REF!","€5.53","FALSE",""
"W13","306","FE0035","FE0035F","Lachs mit Pesto","Salmon with pesto","Salmon","Yes","No","No","FE0035","3.55","€8.00","TRUE","48"
"W13","307","FE4053","FE4053A","","","Diced chicken","Yes","No","Yes","FE4053","#REF!","€5.64","TRUE","32"
"W13","308","FE0129","FE0129G","Hähnchenbrust nach peruanischer Art","Peruvian style chicken breast","Chicken breast","Yes","No","No","FE0129","3.47","€5.70","FALSE",""
"W13","309","FE0031","FE0031C","Cremiges Tomaten-Risotto","Creamy tomato risotto","Vegetarian","No","No","No","FE0031","3.29","€4.57","FALSE",""
"W13","310","FE0090","FE0090C","Zucchini-Paprika-Ratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","TRUE","32"
"W13","311","FE4060","FE4060A","Schweinefilet mit Artischocken und Spinat","Artichoke & Spinach Pork tenderloin","Pork tenderloin","Yes","No","Yes","FE4060","#REF!","€5.44","FALSE",""
"W13","312","FE1439","FE1439A","Tzatziki-Lachs & Zitronenreis","Tzatziki Salmon & Lemon Rice","Salmon","No","No","Yes","FE1439","#DIV/0!","€7.18","FALSE",""
"W13","313","FE4081","FE4081A","Cajun-Hähnchen mit Tomatensauce & Kartoffelpüree","Cajun Chicken, Tomato Gravy & Mashed Potatoes","Chicken breast","No","Yes","Yes","FE4081","#DIV/0!","€5.34","FALSE",""
"W13","314","FE4064","FE4064A","Gegrilltes Hähnchen in Ingwer-Knoblauch-Marinade","Ginger Garlic Grilled Chicken","Chicken breast","No","No","Yes","FE4064","3.62","€5.71","TRUE","48"
"W13","315","FE0413","FE0413F","Geschmortes Rindfleisch in Kräuterjus","Braised beef in herby jus","Shredded beef","Yes","No","Yes","FE0413","3.37","€5.67","FALSE",""
"W13","316","FE0160","FE0160C","Shepherd’s Pie mit Rindfleisch","Beef Shepherd's Pie","Ground beef","No","Yes","No","FE0160","3.02","€4.13","FALSE",""
"W13","317","FE0959","FE0959A","Schweinefilet mit cremigem Pistou","Creamy Pistou Pork Tenderloin","Pork tenderloin","No","No","Yes","FE0959","#DIV/0!","€5.54","FALSE",""
"W13","318","FE1072","FE1072B","Schweinefilet in würziger Ancho-Chili-Sauce","Pork tenderloin in spicy ancho chili sauce","Pork tenderloin","No","Yes","No","FE1072","#REF!","€5.28","FALSE",""
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W14","301","FE4015","FE4015B","Gegrilltes Hähnchen mit Ratatouille","Grilled chicken and ratatouille","Chicken breast","No","Yes","Yes","FE4015","#REF!","€5.56","FALSE",""
"W14","302","FE1636","FE1636A","Grünes Chili-Hähnchen mit Quinoa-Salsa","Green Chile Chicken & Salsa Quinoa","Chicken breast","No","Yes","Yes","FE1636","#REF!","€5.42","TRUE","16"
"W14","303","FE0713","FE0713B","Wirsing in Käsesauce mit Hackfleisch","Cabbage in cheese sauce with minced beef","Ground beef","Yes","No","No","FE0713","3.45","€5.17","FALSE",""
"W14","304","FE4075","FE4075A","Rinderragù mit sonnengetrockneten Tomaten und Pasta","Sun-Dried Tomato Beef Ragu & Pasta","Ground beef","No","No","Yes","FE4075","#DIV/0!","€5.20","TRUE","32"
"W14","305","FE4001","FE4001D","","","Chicken breast","No","Yes","No","FE4001","#REF!","€5.53","FALSE",""
"W14","306","FE4039","FE4039C","Lachs in cremiger Gochugaru-Sauce","Salmon in creamy gochugaru sauce","Salmon","Yes","No","No","FE4039","#REF!","€8.31","TRUE","32"
"W14","307","FE0794","FE0794D","Pulled Chicken mit Bacon","Loaded Bacon Shredded Chicken","Shredded chicken","Yes","No","Yes","FE0794","3.46","€5.34","FALSE",""
"W14","308","FE0183","FE0183E","Hähnchenbrustfilet mit Knoblauch und Kräutern","Garlic & Herb Chicken Breast","Chicken breast","Yes","No","Yes","FE0183","3.32","€5.38","FALSE",""
"W14","309","FE0090","FE0090C","Zucchini-Paprika-Ratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","FALSE",""
"W14","310","FE0121","FE0121C","Mexikanischer Maiskuchen","Mexican style corn cake","Vegetarian","No","No","No","FE0121","#REF!","€4.46","TRUE","32"
"W14","311","FE4010","FE4010B","Gegrilltes Schweinefilet mit Tomatenbutter","Grilled pork tenderloin and tomato butter","Pork tenderloin","Yes","No","Yes","FE4010","#REF!","€5.81","FALSE",""
"W14","312","FE4009","FE4009D","Lachs in Senf-Dill-Sauce","Salmon in mustard-dill sauce","Salmon","No","No","Yes","FE4009","3.42","€7.02","FALSE",""
"W14","313","FE1451","FE1451A","Westafrikanisches Hähnchen-Erdnuss-Curry","West African Style Chicken Peanut Curry","Diced chicken","No","Yes","Yes","FE1451","#REF!","€5.77","FALSE",""
"W14","314","FE1203","FE1203A","Hähnchenbrust mit Citrus-Mojo-Sauce","Citrus Mojo Chicken Breast","Chicken breast","No","Yes","Yes","FE1203","#DIV/0!","#N/A","TRUE","32"
"W14","315","FE0413","FE0413F","Geschmortes Rindfleisch in Kräuterjus","Braised beef in herby jus","Shredded beef","Yes","No","Yes","FE0413","3.37","€5.67","FALSE",""
"W14","316","FE0962","FE0962B","Schweinefilet mit Aprikosenglasur","Apricot Smothered Pork Tenderloin","Pork tenderloin","No","No","Yes","FE0962","#DIV/0!","€5.66","FALSE",""
"W14","317","FE0169","FE0169H","Schweinefilet in cremiger Knoblauch-Senf-Sauce","Pork tenderloin in creamy garlic-mustard sauce","Pork tenderloin","Yes","No","Yes","FE0169","3.42","€5.46","FALSE",""
"W14","318","FE1403","FE1403A","Hähnchen Biryani","Chicken Biryani","Shredded chicken","No","Yes","No","FE1403","#DIV/0!","#N/A","TRUE","32"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W15","301","FE0224","FE0224D","Hähnchen à la Florentine","Chicken à la Florentine","Chicken breast","No","Yes","Yes","FE0224","#REF!","€5.41","FALSE",""
"W15","302","FE4014","FE4014B","Cremiges Basilikum-Risotto","Creamy basil risotto with chicken","Chicken breast","No","Yes","Yes","FE4014","#REF!","€5.54","TRUE","32"
"W15","303","FE0849","FE0849B","Zucchini-Spaghetti Bolognese","Courgette-spaghetti bolognese","Ground beef","Yes","No","No","FE0849","#REF!","€5.59","FALSE",""
"W15","304","FE4027","FE4027B","Rindfleisch mit BBQ-Sauce","Beef & BBQ sauce","Shredded beef","No","Yes","Yes","FE4027","3.34","€4.93","FALSE",""
"W15","305","FE0322","FE0322O","Hähnchen mit Sauerrahm und Schnittlauch","Sour Cream & Chive Chicken","Chicken breast","No","Yes","Yes","FE0322","#REF!","€5.53","FALSE",""
"W15","306","FE0972","FE0972B","Lachs Piccata","Salmon Piccata","Salmon","Yes","No","No","FE0972","#REF!","€7.70","FALSE",""
"W15","307","FE4053","FE4053B","Gochugaru-Hähnchen","Gochugaru Chicken","Diced chicken","Yes","No","No","FE4053","#REF!","€5.64","TRUE","32"
"W15","308","FE0207","FE0207I","Hähnchen in Spinat-Creme","Chicken in creamy spinach","Chicken breast","Yes","No","Yes","FE0207","#REF!","€6.00","FALSE",""
"W15","309","FE0031","FE0031C","Cremiges Tomaten-Risotto","Creamy tomato risotto","Vegetarian","No","No","No","FE0031","3.29","€4.57","TRUE","32"
"W15","310","FE0121","FE0121C","Mexikanischer Maiskuchen","Mexican style corn cake","Vegetarian","No","No","No","FE0121","#REF!","€4.46","FALSE",""
"W15","311","FE0890","FE0890C","Schweinefilet mit Apfel-Senf-Soße","Pork tenderloin with apple-mustard sauce","Pork tenderloin","No","Yes","Yes","FE0890","#REF!","€5.24","FALSE",""
"W15","312","FE1145","FE1145B","Ofengerösteter Lachs & Dill-Joghurt","Roasted Salmon & Dill Yogurt","Salmon","No","No","Yes","FE1145","#REF!","€7.21","TRUE","32"
"W15","313","FE4088","FE4088A","Hähnchen & Pilzrahmsoße","Chicken & Mushroom Gravy","Chicken breast","No","Yes","Yes","FE4088","#DIV/0!","#N/A","FALSE",""
"W15","314","FE4064","FE4064A","Gegrilltes Hähnchen in Ingwer-Knoblauch-Marinade","Ginger Garlic Grilled Chicken","Chicken breast","No","No","Yes","FE4064","3.62","€5.71","TRUE","32"
"W15","315","FE0746","FE0746A","Scharfes Rinderhack mit Jalapeños","Spicy ground beef with jalapenos","Ground beef","Yes","No","No","FE0746","#REF!","€5.76","FALSE",""
"W15","316","FE1787","FE1787A","Gegrilltes Hähnchen mit Tomaten-Escabeche","Tomato Escabeche Grilled Chicken","Chicken breast","No","Yes","No","FE1787","#DIV/0!","#N/A","FALSE",""
"W15","317","FE4006","FE4006A","Schweinefilet in Sonnentomaten-Sauce","Pork tenderloin in sundried tomato sauce","Pork tenderloin","Yes","No","Yes","FE4006","#REF!","€5.22","FALSE",""
"W15","318","FE4049","FE4049B","Pulled Pork mit roter Chilisauce","Red chile pulled pork","Shredded pork","No","Yes","Yes","FE4049","3.38","€5.07","TRUE","16"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W16","301","FE0426","FE0426B","Gegrilltes Hähnchenfilet mit Kartoffel-Lauch-Püree","Grilled chicken fillet and potato leek mash","Chicken breast","No","Yes","Yes","FE0426","#REF!","€5.11","FALSE",""
"W16","302","FE4015","FE4015B","Gegrilltes Hähnchen mit Ratatouille","Grilled chicken and ratatouille","Chicken breast","No","Yes","Yes","FE4015","#REF!","€5.56","FALSE",""
"W16","303","FE0713","FE0713B","Wirsing in Käsesauce mit Hackfleisch","Cabbage in cheese sauce with minced beef","Ground beef","Yes","No","No","FE0713","3.45","€5.17","FALSE",""
"W16","304","FE4027","FE4027B","Rindfleisch mit BBQ-Sauce","Beef & BBQ sauce","Shredded beef","No","Yes","Yes","FE4027","3.34","€4.93","TRUE","16"
"W16","305","FE1636","FE1636A","Grünes Chili-Hähnchen mit Quinoa-Salsa","Green Chile Chicken & Salsa Quinoa","Chicken breast","No","Yes","Yes","FE1636","#REF!","€5.42","FALSE",""
"W16","306","FE4039","FE4039C","Lachs in cremiger Gochugaru-Sauce","Salmon in creamy gochugaru sauce","Salmon","Yes","No","No","FE4039","#REF!","€8.31","FALSE",""
"W16","307","FE0472","FE0472B","Indisches Butterhuhn","Indian style butter chicken","Diced chicken","Yes","No","Yes","FE0472","#REF!","€5.69","TRUE","16"
"W16","308","FE4023","FE4023B","Hähnchen in Schnittlauchcreme","Chicken in chive cream sauce","Chicken breast","Yes","No","Yes","FE4023","#REF!","€5.72","FALSE",""
"W16","309","FE0090","FE0090C","Zucchini-Paprika-Ratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","TRUE","16"
"W16","310","FE0031","FE0031C","Cremiges Tomaten-Risotto","Creamy tomato risotto","Vegetarian","No","No","No","FE0031","3.29","€4.57","FALSE",""
"W16","311","FE4060","FE4060A","Schweinefilet mit Artischocken und Spinat","Artichoke & Spinach Pork tenderloin","Pork tenderloin","Yes","No","Yes","FE4060","#REF!","€5.44","FALSE",""
"W16","312","FE1031","FE1031A","Lachs Dijonnaise","Salmon Dijonnaise","Salmon","Yes","No","Yes","FE1031","#REF!","€7.62","TRUE","32"
"W16","313","FE4081","FE4081A","Cajun-Hähnchen mit Tomatensauce & Kartoffelpüree","Cajun Chicken, Tomato Gravy & Mashed Potatoes","Chicken breast","No","Yes","Yes","FE4081","#DIV/0!","€5.34","TRUE","32"
"W16","314","FE1790","FE1790A","Würzige Miso-Hähnchen-Bowl","Tangy Miso Chicken Bowl","Chicken breast","No","Yes","Yes","FE1790","#DIV/0!","#N/A","FALSE",""
"W16","315","FE0413","FE0413F","Geschmortes Rindfleisch in Kräuterjus","Braised beef in herby jus","Shredded beef","Yes","No","Yes","FE0413","3.37","€5.67","FALSE",""
"W16","316","FE1487","FE1487A","Gegrilltes Schweinefilet mit Butternusskürbispüree","Grilled Pork Tenderloin & Butternut Mash","Pork tenderloin","No","Yes","No","FE1487","#DIV/0!","#N/A","FALSE",""
"W16","317","FE0169","FE0169H","Schweinefilet in cremiger Knoblauch-Senf-Sauce","Pork tenderloin in creamy garlic-mustard sauce","Pork tenderloin","Yes","No","Yes","FE0169","3.42","€5.46","FALSE",""
"W16","318","FE1072","FE1072B","Schweinefilet in würziger Ancho-Chili-Sauce","Pork tenderloin in spicy ancho chili sauce","Pork tenderloin","No","Yes","No","FE1072","#REF!","€5.28","TRUE","16"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W17","301","FE4014","FE4014B","Cremiges Basilikum-Risotto","Creamy basil risotto with chicken","Chicken breast","No","Yes","Yes","FE4014","#REF!","€5.54","FALSE",""
"W17","302","FE0322","FE0322O","Hähnchen mit Sauerrahm und Schnittlauch","Sour Cream & Chive Chicken","Chicken breast","No","Yes","Yes","FE0322","#REF!","€5.53","FALSE",""
"W17","303","FE0849","FE0849B","Zucchini-Spaghetti Bolognese","Courgette-spaghetti bolognese","Ground beef","Yes","No","No","FE0849","#REF!","€5.59","TRUE","16"
"W17","304","FE1346","FE1346B","Pulled Beef in Parmesan-Knoblauch-Creme","Parmesan & Garlic Cream Pulled Beef","Shredded beef","No","No","Yes","FE1346","#REF!","€5.80","FALSE",""
"W17","305","FE0224","FE0224D","Hähnchen à la Florentine","Chicken à la Florentine","Chicken breast","No","Yes","Yes","FE0224","#REF!","€5.41","TRUE","16"
"W17","306","FE0035","FE0035F","Lachs mit Pesto","Salmon with pesto","Salmon","Yes","No","No","FE0035","3.55","€8.00","FALSE",""
"W17","307","FE4053","FE4053B","Gochugaru-Hähnchen","Gochugaru Chicken","Diced chicken","Yes","No","No","FE4053","#REF!","€5.64","TRUE","32"
"W17","308","FE0794","FE0794D","Pulled Chicken mit Bacon","Loaded Bacon Shredded Chicken","Shredded chicken","Yes","No","Yes","FE0794","3.46","€5.34","FALSE",""
"W17","309","FE0090","FE0090C","Zucchini-Paprika-Ratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","FALSE",""
"W17","310","FE0121","FE0121D","Mexikanischer Maiskuchen","Mexican style corn cake","Vegetarian","No","No","No","FE0121","#REF!","€4.46","TRUE","32"
"W17","311","FE0890","FE0890C","Schweinefilet mit Apfel-Senf-Soße","Pork tenderloin with apple-mustard sauce","Pork tenderloin","No","Yes","Yes","FE0890","#REF!","€5.24","FALSE",""
"W17","312","FE1145","FE1145B","Ofengerösteter Lachs & Dill-Joghurt","Roasted Salmon & Dill Yogurt","Salmon","No","No","Yes","FE1145","#REF!","€7.21","TRUE","32"
"W17","313","FE1777","FE1777A","Hähnchen mit Puttanesca-Sauce","Chicken with Puttanesca-style sauce","Chicken breast","No","Yes","Yes","FE1777","#DIV/0!","#N/A","FALSE",""
"W17","314","FE4064","FE4064A","Gegrilltes Hähnchen in Ingwer-Knoblauch-Marinade","Ginger Garlic Grilled Chicken","Chicken breast","No","No","Yes","FE4064","3.62","€5.71","FALSE",""
"W17","315","FE0713","FE0713B","Wirsing in Käsesauce mit Hackfleisch","Cabbage in cheese sauce with minced beef","Ground beef","Yes","No","No","FE0713","3.45","€5.17","FALSE",""
"W17","316","FE0472","FE0472B","Indisches Butterhuhn","Indian style butter chicken","Diced chicken","Yes","No","Yes","FE0472","#REF!","€5.69","FALSE",""
"W17","317","FE4010","FE4010B","Gegrilltes Schweinefilet mit Tomatenbutter","Grilled pork tenderloin and tomato butter","Pork tenderloin","Yes","No","Yes","FE4010","#REF!","€5.81","FALSE",""
"W17","318","FE4042","FE4042A","Schweinefilet auf mediterranem Püree","Pork tenderloin and Mediterranean mash","Pork tenderloin","No","Yes","Yes","FE4042","#REF!","€5.58","FALSE",""
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W18","301","FE0426","FE0426C","Gegrilltes Hähnchenfilet mit Kartoffel-Lauch-Püree","Grilled chicken fillet and potato leek mash","Chicken breast","No","Yes","Yes","FE0426","#REF!","€5.11","FALSE",""
"W18","302","FE0628","FE0628C","Hähnchen mit Pilzen & Reis","Mushroom Chicken & Rice","Chicken breast","No","Yes","Yes","FE0628","#REF!","€5.53","TRUE","16"
"W18","303","FE4063","FE4063A","Cheddar Pulled Beef","Cheddar pulled beef","Shredded beef","Yes","No","Yes","FE4063","#REF!","€5.55","FALSE",""
"W18","304","FE4027","FE4027B","Rindfleisch mit BBQ-Sauce","Beef & BBQ sauce","Shredded beef","No","Yes","Yes","FE4027","3.34","€4.93","TRUE","16"
"W18","305","FE4015","FE4015B","Gegrilltes Hähnchen mit Ratatouille","Grilled chicken and ratatouille","Chicken breast","No","Yes","Yes","FE4015","#REF!","€5.56","FALSE",""
"W18","306","FE4039","FE4039C","Lachs in cremiger Gochugaru-Sauce","Salmon in creamy gochugaru sauce","Salmon","Yes","No","No","FE4039","#REF!","€8.31","TRUE","16"
"W18","307","FE0794","FE0794D","Pulled Chicken mit Bacon","Loaded Bacon Shredded Chicken","Shredded chicken","Yes","No","Yes","FE0794","3.46","€5.34","FALSE",""
"W18","308","FE0207","FE0207I","Hähnchen in Spinat-Creme","Chicken in creamy spinach","Chicken breast","Yes","No","Yes","FE0207","#REF!","€6.00","TRUE","16"
"W18","309","FE0121","FE0121D","Mexikanischer Maiskuchen","Mexican style corn cake","Vegetarian","No","No","No","FE0121","#REF!","€4.46","FALSE",""
"W18","310","FE0031","FE0031C","Cremiges Tomaten-Risotto","Creamy tomato risotto","Vegetarian","No","No","No","FE0031","3.29","€4.57","TRUE","32"
"W18","311","FE4048","FE4048B","Schweinefilet in cremiger Lauchsauce","Creamy leek pork tenderloin","Pork tenderloin","No","Yes","Yes","FE4048","#REF!","€5.48","FALSE",""
"W18","312","FE1439","FE1439A","Tzatziki-Lachs & Zitronenreis","Tzatziki Salmon & Lemon Rice","Salmon","No","No","Yes","FE1439","#DIV/0!","€7.18","TRUE","32"
"W18","313","FE0386","FE0386A","Hähnchen-Pilz-Tetrazzini","Chicken & Mushroom Tetrazzini","Shredded chicken","No","Yes","Yes","FE0386","#DIV/0!","#N/A","FALSE",""
"W18","314","FE0612","FE0612C","Rindhackfleisch mit Käsesauce","Minced beef dish with cheese sauce","Ground beef","No","Yes","No","FE0612","3.09","€4.58","FALSE",""
"W18","315","FE0849","FE0849B","Zucchini-Spaghetti Bolognese","Courgette-spaghetti bolognese","Ground beef","Yes","No","No","FE0849","#REF!","€5.59","FALSE",""
"W18","316","","","","","#N/A","#N/A","#N/A","#N/A","","3.33","#N/A","FALSE",""
"W18","317","FE4006","FE4006A","Schweinefilet in Sonnentomaten-Sauce","Pork tenderloin in sundried tomato sauce","Pork tenderloin","Yes","No","Yes","FE4006","#REF!","€5.22","FALSE",""
"W18","318","FE0430","FE0430E","Schweinefilet in Paprikasauce","Pork tenderloin in red pepper sauce","Pork tenderloin","No","Yes","Yes","FE0430","#REF!","€5.17","FALSE",""
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W19","301","FE4015","FE4015B","Gegrilltes Hähnchen mit Ratatouille","Grilled chicken and ratatouille","Chicken breast","No","Yes","Yes","FE4015","#REF!","€5.56","FALSE",""
"W19","302","FE1636","FE1636A","Grünes Chili-Hähnchen mit Quinoa-Salsa","Green Chile Chicken & Salsa Quinoa","Chicken breast","No","Yes","Yes","FE1636","#REF!","€5.42","TRUE","16"
"W19","303","FE0413","FE0413G","Geschmortes Rind in Kräuterjus","Braised beef in herby jus","Shredded beef","Yes","No","No","FE0413","3.37","€5.67","FALSE",""
"W19","304","FE4009","FE4009D","Lachs in Senf-Dill-Sauce","Salmon in mustard-dill sauce","Salmon","No","No","Yes","FE4009","3.42","€7.02","FALSE",""
"W19","305","FE1451","FE1451A","Westafrikanisches Hähnchen-Erdnuss-Curry","West African Style Chicken Peanut Curry","Diced chicken","No","Yes","Yes","FE1451","#REF!","€5.77","FALSE",""
"W19","306","FE0972","FE0972B","Lachs Piccata","Salmon Piccata","Salmon","Yes","No","No","FE0972","#REF!","€7.70","FALSE",""
"W19","307","FE0970","FE0970B","Hähnchen mit karamellisierten Zwiebeln & Emmentaler-Fondue","Caramelized Onion & Emmental Fondue Chicken","Chicken breast","Yes","No","Yes","FE0970","#REF!","€6.21","FALSE",""
"W19","308","FE0198","FE0198D","Würziges Hähnchen mit Jalapeño, Limette und Cheddar","Spicy chicken with jalapeño, lime and cheddar","Chicken breast","Yes","No","Yes","FE0198","#REF!","€5.73","TRUE","32"
"W19","309","FE0031","FE0031C","Cremiges Tomaten-Risotto","Creamy tomato risotto","Vegetarian","No","No","No","FE0031","3.29","€4.57","FALSE",""
"W19","310","FE0090","FE0090C","Zucchini-Paprika-Ratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","TRUE","16"
"W19","311","FE0169","FE0169I","Schweinefilet in cremiger Knoblauch-Senf-Sauce","Pork tenderloin in creamy garlic-mustard sauce","Pork tenderloin","Yes","No","Yes","FE0169","3.42","€5.46","FALSE",""
"W19","312","FE1320","FE1320C","Ají Verde Lachs","Ají Verde Salmon","Salmon","No","No","Yes","FE1320","3.63","€8.03","FALSE",""
"W19","313","FE4049","FE4049B","Pulled Pork mit roter Chilisauce","Red chile pulled pork","Shredded pork","No","Yes","Yes","FE4049","3.38","€5.07","FALSE",""
"W19","314","FE4064","FE4064A","Gegrilltes Hähnchen in Ingwer-Knoblauch-Marinade","Ginger Garlic Grilled Chicken","Chicken breast","No","No","Yes","FE4064","3.62","€5.71","FALSE",""
"W19","315","FE0746","FE0746A","Scharfes Rinderhack mit Jalapeños","Spicy ground beef with jalapenos","Ground beef","Yes","No","No","FE0746","#REF!","€5.76","FALSE",""
"W19","316","FE1731","FE1731A","Lachs-Bowl mit Zitrus-Miso","Citrus–Miso Salmon Bowl","Salmon","No","No","Yes","FE1731","#DIV/0!","€7.48","TRUE","32"
"W19","317","FE4075","FE4075A","Rinderragù mit sonnengetrockneten Tomaten und Pasta","Sun-Dried Tomato Beef Ragu & Pasta","Ground beef","No","No","Yes","FE4075","#DIV/0!","€5.20","TRUE","32"
"W19","318","FE1072","FE1072B","Schweinefilet in würziger Ancho-Chili-Sauce","Pork tenderloin in spicy ancho chili sauce","Pork tenderloin","No","Yes","No","FE1072","#REF!","€5.28","FALSE",""
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W21","301","FE4014","FE4014C","Cremiges Basilikum-Risotto mit Hähnchen","Creamy basil risotto with chicken","Chicken breast","No","Yes","Yes","FE4014","#REF!","€5.54","FALSE",""
